,Date,Mkt-RF,SMB,HML,RF,AAPL,ABBV,AMZN,DB,DIS,GOOG,HAL,HSBC,JPM,KO,MCD,MSFT,PFE,XOM,AAPL_pnlog,ABBV_pnlog,AMZN_pnlog,DB_pnlog,DIS_pnlog,GOOG_pnlog,HAL_pnlog,HSBC_pnlog,JPM_pnlog,KO_pnlog,MCD_pnlog,MSFT_pnlog,PFE_pnlog,XOM_pnlog
827,2018-04-17,1.09,0.17,-1.18,0.007,1.7292403786712358,1.6071760592427093,4.8743355082705255,0.48968467182828895,1.1371604357131375,2.0523792027513883,1.361086186115756,1.2787236217526485,1.914746460402035,1.184791066094078,1.9185861814893326,2.2272088170496014,1.3045302462040669,0.947560117394845,-0.0159211237015646,0.0024073261148181,-0.0032577684001992,0.0030162384284175,0.0086512323623628,-0.0114573177597554,-0.00107099086976275,0.0002872464003295,0.0,0.0513024887006311,-0.044468853172825853,-0.0179429693924686,0.0330504617587524,0.0
828,2018-04-18,0.13,0.24,0.04,0.007,1.7253592465263758,1.6197119761859107,4.952158697443818,0.491727837435638,1.1264755953265033,2.048404978720343,1.3931809937114772,1.2716544072991602,1.8992833881839044,1.175023587203734,1.909851604457111,2.235786583224241,1.3102754657926017,0.9583261222612167,0.0066939916651189,0.0,0.0278159539287031,-0.0228709046657869,-0.0203438629429531,0.0132600270130779,0.0,-0.0012913875612873,-0.0068279916411736,-0.0824300999459491,-0.0209315372536465,0.0232332187793668,-0.0034332867944689,-0.0065538303386246
829,2018-04-19,-0.49,-0.47,1.07,0.007,1.6764624862119821,1.5972161856260092,5.046382661797442,0.49240889263808774,1.122913952758771,2.0782497787339875,1.3910411748924776,1.2936471341502598,1.940980344181238,1.1697434995567744,1.8829411066805237,2.2281355238222242,1.3117116831688713,0.9607454193438212,0.006819922288698,-0.067087964801147,0.0017011243486799,-0.0077325775395756,-0.014029559904058,-0.0201461328362572,0.00705194251649,-0.0002853996133719,0.0325240656921994,-0.0274371827068512,-0.0249553472567044,0.0753901506438439,0.0,-0.015905075856910398
830,2018-04-20,-0.81,0.06,0.59,0.007,1.6077742689133663,1.5901750005335735,4.9510241303842095,0.4855982702457442,1.115679513639764,2.050086330734944,1.3897040552845583,1.2991454120585284,1.9366368503140672,1.1546962895011395,1.8739704655036247,2.202402225298306,1.3153024891721374,0.9556647988530561,-0.022365618296406,-0.0083634729346267,-0.0168489779896377,-0.0021546701484387,-0.0071997259932321,-0.0270783513259599,-0.005133425999650899,0.0018566587259391,0.0024436627867151,-0.0021264067292939004,0.0,-0.0153449412383498,-0.0159696531548583,-0.0252563213751962
831,2018-04-23,-0.05,-0.07,0.21,0.007,1.603117501240698,1.599963468826815,4.919810677158857,0.485257760236481,1.1146778180394445,2.0395585656495876,1.3921111405449154,1.3077853065359195,1.9272546387137912,1.1610320381958226,1.876566763736759,2.2105166380866343,1.3214068068651716,0.9625601336990137,-0.0239780768477693,-0.03108495831521025,-0.0256555174027742,-0.0198857440295524,-0.0041777607891099,-0.0139268333270697,-0.0173187945157918,-0.0057449355790571,0.0011491000534925,0.0231843692482634,0.00171562694435178,0.0068038406673202,-0.0035407052594878,-0.0101503017822534
832,2018-04-24,-1.3,0.52,1.0,0.007,1.5808030517868112,1.5688813635260392,4.732562105522032,0.5033058814290527,1.106997977137206,1.948858414606334,1.373924199142745,1.3085707748085293,1.91822103992248,1.1370087385539678,1.8568561205332523,2.1588182704353494,1.3307430074987001,0.9478018417913523,-0.0209896355840637,-0.0538064436957938,0.0048489202813255,0.0,-0.0027170752717506,-0.0122407772136158,-0.0318771388358502,-0.0010033148570108,0.0,0.0058434751833309,0.00343125388870356,-0.001692145682279,0.0075373858831744,0.0609044931188078
833,2018-04-25,0.1,-0.34,0.04,0.007,1.5876912488548374,1.5776390835903724,4.73282126556529,0.4971763494230822,1.1258077982596237,1.9511511408492372,1.384087523010392,1.312236207906936,1.9109235760344707,1.1201131710470342,1.8405681019088302,2.140039404758998,1.3170978921737706,0.9617134642602357,-0.0261377743753342,-0.0156029337411523,-0.0072543852221073,-0.0044512149037939,-0.0158249671616826,-0.0137718330597971,0.0,-0.0004291393738117,0.0124698474967539,0.0114047632722493,0.0051468808330553395,0.0326086534268273,0.0,-0.0056855050563619
834,2018-04-26,0.96,-0.39,-0.87,0.007,1.5932216172482805,1.6732900374957418,4.920135121793165,0.48832256142338953,1.1112274167718177,1.987186651575218,1.4068211435201667,1.3080470865399032,1.9128349412277916,1.1285611924549466,1.8755047806044485,2.1852474442313725,1.3232022098668046,0.9781652762028823,-0.0052325417858586,0.00611764505843,0.0027020763753613,0.0,0.0118822500717423,-0.0014120535930905,0.0,0.0,0.0053079875431833,0.0,0.00686250777740712,0.0110802251211077,0.0148130716170538,-0.0093840986886951
835,2018-04-27,0.01,-0.26,0.04,0.007,1.574787833438335,1.6954428519595715,5.097303159075612,0.47299862585669333,1.1044381174863553,1.9680989184259285,1.412972771106428,1.3151161727327332,1.9006736819348504,1.143344249594205,1.868423263622444,2.2214124859369337,1.32858833135084,0.9410275201081727,-0.0353457194018821,-0.0207975043108751,-0.005661520228908,-0.0135304835861544,-0.0037175512208649,0.0038082601283043,0.0,-0.0280556492111727,-0.0143538788481406,0.0,0.0085781347217589,0.0065293275439913,0.005899427214811832,-0.0019912978190912
836,2018-04-30,-0.8,0.05,-0.09,0.007,1.6033110991220374,1.658006671902581,5.076267672510977,0.4651663678847904,1.116681209240083,1.9437951164552014,1.417251846315047,1.3159017692660016,1.8899017925073192,1.1407043840115596,1.9763027446275803,2.168091348420335,1.3145843804840027,0.940543890157729,-0.0061200591711525,0.0565503379113275,0.0024152662783376,0.0,0.0101142204331763,0.0149474188564573,-0.019346088804812,0.0097771216115299,-0.0247325206929195,0.0,0.0229769501373381,0.009104002072252,-0.0030142171874301352,0.0
